comment_id,author,text,time,time_parsed,likes,is_reply,parent_id,scraped_at,text_length,word_count,text_cleaned
Ugwz98QIIjHQA73-yi94AaABAg,@RoyalTeaLegion,Let's not sugar coat it. It looks ugly... so they need some hardware upgrade to blance the.... loook for more sales 😂,3 months ago,1764863560.564786,0,False,,2026-03-04 21:22:40,117,22,let's not sugar coat it. it looks ugly... so they need some hardware upgrade to blance the.... loook for more sales 😂
UgzOqfJ_fz5YHPh-MHh4AaABAg,@terrachrome0,A.S.T.E.R.I.S.K,3 months ago,1764863560.567306,0,False,,2026-03-04 21:22:40,15,1,a.s.t.e.r.i.s.k
UgxSBIjDcNYIqUC0dPB4AaABAg,@ENJIN10859,"Iphone 3Gs users, where you at",3 months ago,1764863560.570123,0,False,,2026-03-04 21:22:40,30,6,"iphone 3gs users, where you at"
UgzWK_IT7yQLU6BVUeB4AaABAg,@Jack-sc3dn,"How has he not reviewed the Air, surely that’s gotta be the most interesting one to tell about",3 months ago,1764863560.573457,1,False,,2026-03-04 21:22:40,94,18,"how has he not reviewed the air, surely that’s gotta be the most interesting one to tell about"
Ugx4HfbYkGQw_I8tQJF4AaABAg,@jishnupillai6710,17 pro max good or bad?,3 months ago,1764863560.576211,0,False,,2026-03-04 21:22:40,23,6,17 pro max good or bad?
UgwPzzrcIFJnK0fJagx4AaABAg,@rusrai293,Got 1100 dollars for my iPhone 13 base. Free upgrade to the 17 pro could not care less. Pumped about the 120hz display and great battery. Heat dissipation is an added bonus as well as the insane camera.,3 months ago,1764863560.579502,0,False,,2026-03-04 21:22:40,202,38,got 1100 dollars for my iphone 13 base. free upgrade to the 17 pro could not care less. pumped about the 120hz display and great battery. heat dissipation is an added bonus as well as the insane camera.
UgxKEYA1T0BbSm0Z0hN4AaABAg,@raphkolemorrison3954,"Gosh, I sure hope Torras doesn't get into any controversy any time soon",3 months ago,1764863560.582039,0,False,,2026-03-04 21:22:40,71,13,"gosh, i sure hope torras doesn't get into any controversy any time soon"
Ugxr5nZQEKsJtMQsaHt4AaABAg,@RahulKhanna-i5s,"Bro  unboxing and review the HUAWEI PURA 80 ULTRA phone because this is the world's first phone with double telephoto lens. it's also no. 1 ranking in dxomark ,❤",3 months ago,1764863560.585064,0,False,,2026-03-04 21:22:40,161,29,"bro unboxing and review the huawei pura 80 ultra phone because this is the world's first phone with double telephoto lens. it's also no. 1 ranking in dxomark ,❤"
UgzwvI1zsQb_LNVT9JJ4AaABAg,@GintsBUDE,"I have the same one, I can say for sure - it's the last piece of garbage! Very inconvenient and user-unfriendly! I don't recommend it to anyone! 🤮🤮🤮",3 months ago,1764863560.587608,0,False,,2026-03-04 21:22:40,148,28,"i have the same one, i can say for sure - it's the last piece of garbage! very inconvenient and user-unfriendly! i don't recommend it to anyone! 🤮🤮🤮"
UgyYvYhB0GK88tx7amt4AaABAg,@Kgosi16,day 15 of asking for 450 USD for my PC build,3 months ago,1764863560.590082,0,False,,2026-03-04 21:22:40,44,11,day 15 of asking for 450 usd for my pc build
Ugwa2XMRCSueL_XkXqR4AaABAg,@nem3sis796,guys what should i choose between a 16 pro max and a 17 pro,3 months ago,1764863560.593443,1,False,,2026-03-04 21:22:40,59,14,guys what should i choose between a 16 pro max and a 17 pro
Ugx0KiH3t6Ln66JAHOd4AaABAg,@levileigh3755,17pro vs 17pro max?,3 months ago,1764863561.643874,0,False,,2026-03-04 21:22:41,19,4,17pro vs 17pro max?
UgzVwfVLrxyYK9_M3kZ4AaABAg,@JackFox-v7z,Anodization was a terrible decision. My z fold 7 scratched like 2 days after i got it with super careful handling,3 months ago,1764863561.646579,0,False,,2026-03-04 21:22:41,113,21,anodization was a terrible decision. my z fold 7 scratched like 2 days after i got it with super careful handling
UgyTdGfpL6ewKDkxVkh4AaABAg,@go4it129,"I'm looking at the Pro Max. The battery is 5,000 mAh",3 months ago,1764863561.650074,0,False,,2026-03-04 21:22:41,52,11,"i'm looking at the pro max. the battery is 5,000 mah"
UgwpBnEg_B-RheHIwV14AaABAg,@LetishaMalakootiOfficial,The scratched resistance problem turns me up to 17,3 months ago,1764863561.652845,0,False,,2026-03-04 21:22:41,50,9,the scratched resistance problem turns me up to 17
Ugz2VXgGoHUm7Atk8w14AaABAg,@BlkstrGxn,They scrapped the Apple Intelligence,3 months ago,1764863561.655862,0,False,,2026-03-04 21:22:41,36,5,they scrapped the apple intelligence
Ugwa2XMRCSueL_XkXqR4AaABAg.APjEj-4zTKNAQ1HPT9gahs,@firedevzz,17 pro,3 months ago,1764863562.023445,0,True,,2026-03-04 21:22:42,6,2,17 pro
Ugye48hVOWkHS1swRIZ4AaABAg,@ChristoMathew-24,Please do a giveaway in the uk I have never had any iPhones before I am a OG subscriber on like 3 accounts 😅 like this comment so he sees this,3 months ago,1764863562.412627,1,False,,2026-03-04 21:22:42,142,31,please do a giveaway in the uk i have never had any iphones before i am a og subscriber on like 3 accounts 😅 like this comment so he sees this
UgymrYGdOtP5KkP-UOJ4AaABAg,@trigremlin,Jerryrigeverything disagrees with you on the scratches. Maybe focus less on selling cases and more on honesty.,3 months ago,1764863562.416177,0,False,,2026-03-04 21:22:42,110,17,jerryrigeverything disagrees with you on the scratches. maybe focus less on selling cases and more on honesty.
UgzybgxMuvh6Ndt1jy94AaABAg,@Rambo9700,I have a 17PM and the signal reception in my experience is no better than previous.  Where I didn’t get 4G/5G I still don’t now.,3 months ago,1764863562.420289,0,False,,2026-03-04 21:22:42,128,25,i have a 17pm and the signal reception in my experience is no better than previous. where i didn’t get 4g/5g i still don’t now.
Ugyqw6MDUNlN7dFwp5x4AaABAg,@BuckAlexander-b8m,Can you make a video of how much tech you have 🎉,3 months ago,1764863562.424195,0,False,,2026-03-04 21:22:42,48,12,can you make a video of how much tech you have 🎉
UgwxNL7gO6kZ5Vu4R5Z4AaABAg,@Abdulrahman_Mo_A,"Thank you so much 🌹
I will continue using my iPhone 12 Pro Max. Apple will not pay you for ads.
Best regards",3 months ago,1764863562.42841,0,False,,2026-03-04 21:22:42,108,23,thank you so much 🌹 i will continue using my iphone 12 pro max. apple will not pay you for ads. best regards
Ugyaslpv-ArbYzFvtfV4AaABAg,@gordonstewart9643,"Where’s the base iPhone 17 review.  Plz,plz,plz😢",3 months ago,1764863562.431377,1,False,,2026-03-04 21:22:42,48,7,"where’s the base iphone 17 review. plz,plz,plz😢"
UgwdCL1jQYzWHVxdBNV4AaABAg,@men_sopheak,icons now look like cheap plastic,3 months ago,1764863562.434771,0,False,,2026-03-04 21:22:42,33,6,icons now look like cheap plastic
UgzMWwEMLWki_D_delF4AaABAg,@TheCrimsonX02,"iPhone 12 Pro ppl, tell me I ain’t alone 🙌",3 months ago,1764863562.437501,0,False,,2026-03-04 21:22:42,42,10,"iphone 12 pro ppl, tell me i ain’t alone 🙌"
UgyNyRWVvRqnk_b1uQ14AaABAg,@JackCamp871,Finally upgraded to a pro max and it's incredible. The biggest downside is the scratches and I just got one from the usual and it's perfect,3 months ago,1764863562.440415,163,False,,2026-03-04 21:22:42,139,26,finally upgraded to a pro max and it's incredible. the biggest downside is the scratches and i just got one from the usual and it's perfect
UgxnPyYCWtd-7KHoVUJ4AaABAg,@masterdinosawr,The reason why apple only ever compares new products to just their own old products is that they would fall short against the competition. Apple doesn't innovate. They are years behind the competition.,3 months ago,1764863562.443314,0,False,,2026-03-04 21:22:42,201,33,the reason why apple only ever compares new products to just their own old products is that they would fall short against the competition. apple doesn't innovate. they are years behind the competition.
Ugw59QwY0Y-YZMZJXKZ4AaABAg,@masterdinosawr,"Apple hasn't had innovation in their products in a long time. Not only that but they are SO behind the entire phone market. 

They've been very stagnant and their blind fanbase allows them to.",3 months ago,1764863562.446804,0,False,,2026-03-04 21:22:42,192,34,apple hasn't had innovation in their products in a long time. not only that but they are so behind the entire phone market. they've been very stagnant and their blind fanbase allows them to.
Ugwzf8PdCHG49v60mbl4AaABAg,@billymania11,The internal aluminum frame of the 17 Pro is key. It adds strength and heat dissipation to the iPhone. I notice my 17 Pro runs cooler than my 15 Pro Max.,3 months ago,1764863562.450638,0,False,,2026-03-04 21:22:42,153,31,the internal aluminum frame of the 17 pro is key. it adds strength and heat dissipation to the iphone. i notice my 17 pro runs cooler than my 15 pro max.
Ugwj3YX19d1dGa3cM254AaABAg,@Rakesh_Thummalapenta,"""Can you please suggest which color iPhone we should choose among orange, blue, and white, along with the reason, please?""",3 months ago,1764863562.454059,0,False,,2026-03-04 21:22:42,122,20,"""can you please suggest which color iphone we should choose among orange, blue, and white, along with the reason, please?"""
Ugxy_q9fptSo3ncWa0d4AaABAg,@avnilavnitram7669,"I got a 17 pro max and the speakers sound terrible, i upgraded from a 14 pro max and instantly regretted it. It actually doesn’t feel like a premium phone. On the plus side the battery life is alot better and i went 2 full days without charging and normal use and still had 30% left at the end of the second day.",3 months ago,1764863562.457403,0,False,,2026-03-04 21:22:42,312,63,"i got a 17 pro max and the speakers sound terrible, i upgraded from a 14 pro max and instantly regretted it. it actually doesn’t feel like a premium phone. on the plus side the battery life is alot better and i went 2 full days without charging and normal use and still had 30% left at the end of the second day."
UgxeiO7V9eU74vg2hV94AaABAg,@hasaneffendi5319,Shall I upgrade from 13 pro to 17 pro?,3 months ago,1764863562.460688,0,False,,2026-03-04 21:22:42,38,9,shall i upgrade from 13 pro to 17 pro?
Ugw-zXgQsKdzcb99AKx4AaABAg,@SayWhaaaaaaaaaaaaaaaaaaaaaaat,"2:10 who cares about ProResRaw if phone only have 256GB of memory, while chinese crap phones for 500$ have 512GB, 1Tb!",3 months ago,1764863562.463513,0,False,,2026-03-04 21:22:42,118,21,"2:10 who cares about proresraw if phone only have 256gb of memory, while chinese crap phones for 500$ have 512gb, 1tb!"
UgzM8eI3NHfRpewiV_54AaABAg,@kenneth_jensen,"Aluminium is also cheaper than Titanium 😉 Compared to other flagship Android phones there is nothing extra or new, which is sad. I miss the era when Steve Jobs was the captain 🙂",3 months ago,1764863562.467279,0,False,,2026-03-04 21:22:42,177,33,"aluminium is also cheaper than titanium 😉 compared to other flagship android phones there is nothing extra or new, which is sad. i miss the era when steve jobs was the captain 🙂"
UgyVBDNvLN2qfOLE8WF4AaABAg,@MemeVaultTV-1,🤔🤔🤔,3 months ago,1764863562.471584,0,False,,2026-03-04 21:22:42,3,1,🤔🤔🤔
Ugz-ZQ8hOi8j7V4Syop4AaABAg,@harshil.189,Dislike for promoting eating of animals.,3 months ago,1764863562.475886,1,False,,2026-03-04 21:22:42,40,6,dislike for promoting eating of animals.
Ugy-cZbBwRWPfMv8KKN4AaABAg,@jasonventer7130,that screen protection application contraption seems like an immense waste of plastic haha,3 months ago,1764863562.479979,0,False,,2026-03-04 21:22:42,90,13,that screen protection application contraption seems like an immense waste of plastic haha
Ugye48hVOWkHS1swRIZ4AaABAg.APgFvy_vYH4APgGCP4GHN5,@ChristoMathew-24,I am in Oxford email me if u want 😅😊,3 months ago,1764863562.790921,1,True,,2026-03-04 21:22:42,36,10,i am in oxford email me if u want 😅😊
UgyNyRWVvRqnk_b1uQ14AaABAg.APOOBtsQeHYAPOOIgcGkcY,@WyattParke614,"Most people are much better with with the base 17, or the Air because it's a legit choice now. Oh and what case are you on pal?",3 months ago,1764863563.092315,0,True,,2026-03-04 21:22:43,127,27,"most people are much better with with the base 17, or the air because it's a legit choice now. oh and what case are you on pal?"
UgyNyRWVvRqnk_b1uQ14AaABAg.APOOBtsQeHYAPOYUVFQAcb,@PMartha-jj,"A Vionentus leather case my friend. Solid materials and you know, it just looks great.",3 months ago,1764863563.095761,5,True,,2026-03-04 21:22:43,86,15,"a vionentus leather case my friend. solid materials and you know, it just looks great."
Ugy1Jl49yZPXcJJdiEZ4AaABAg,@RydersYur,13 Pro max and shits losing so much battery,3 months ago,1764863563.480638,0,False,,2026-03-04 21:22:43,43,9,13 pro max and shits losing so much battery
UgyqCK5U0cFefI-Hzu54AaABAg,@TheLiverpudlian2025,How many times did you say asterisk 😅,3 months ago,1764863563.484678,0,False,,2026-03-04 21:22:43,37,8,how many times did you say asterisk 😅
UgxIzdnMNWm0Ewpb6-x4AaABAg,@Craigy69,Are the speakers worse on this generations iPhones?,3 months ago (edited),1764863563.487298,0,False,,2026-03-04 21:22:43,51,8,are the speakers worse on this generations iphones?
UgzjyeRL_NIU1ZqdMax4AaABAg,@GracPeters916,Finally upgraded to a pro max and it's incredible. The biggest downside is the scratches and I just got one from the usual and it's perfect,4 months ago,1762271563.490325,135,False,,2026-03-04 21:22:43,139,26,finally upgraded to a pro max and it's incredible. the biggest downside is the scratches and i just got one from the usual and it's perfect
UgwuHHeEpXO70TbKvfh4AaABAg,@legoman7695,Still rocking my iPhone 14 Pro ✌️,4 months ago,1762271563.492836,0,False,,2026-03-04 21:22:43,33,7,still rocking my iphone 14 pro ✌️
Ugz7DYlOe5f2x_PW5P14AaABAg,@The.JZA.,I saw some sales data from the 17 Series (cant remember where it was) and the Pro & Pro Max combined made up something like 70% of all iPhone sales this year with the Pro Max being the top seller. Pretty crazy.,4 months ago,1762271563.495626,0,False,,2026-03-04 21:22:43,210,42,i saw some sales data from the 17 series (cant remember where it was) and the pro & pro max combined made up something like 70% of all iphone sales this year with the pro max being the top seller. pretty crazy.
UgzTg9-s6vlyz5uSBmZ4AaABAg,@EgregorZero,Kash Patel (director of the FBI). I just realized who this guy has been reminding me of all along…,4 months ago (edited),1762271563.498198,0,False,,2026-03-04 21:22:43,98,19,kash patel (director of the fbi). i just realized who this guy has been reminding me of all along…
UgzS7VyB7vkTsUJkpJB4AaABAg,@robruss8256,I�ll definitely apply this.,4 months ago,1762271563.500693,0,False,,2026-03-04 21:22:43,27,4,i�ll definitely apply this.
Ugwm7NSxk1pTJ8P3OLF4AaABAg,@mr1bienvenu1,Apple is too anti-repair 😢,4 months ago,1762271563.503325,0,False,,2026-03-04 21:22:43,26,5,apple is too anti-repair 😢
Ugz4Iiiv-cONI3jGV0Z4AaABAg,@dhruvr2588,"Seriously Arun, you and Marques are the best for tech reviews, I had to appreciate this! Amazing review!",4 months ago,1762271563.505927,0,False,,2026-03-04 21:22:43,104,18,"seriously arun, you and marques are the best for tech reviews, i had to appreciate this! amazing review!"
