rating,title,review_text,TextBlob_Label,TextBlob_Score,VADER_Label,VADER_Score,BERT_Label,BERT_Score
2,Moderate,"Camera quality is very poor Dev Sharma , Noida Nov, 2024",Negative,-0.52,Negative,-0.5256,NEGATIVE,0.9997486472129822
5,Best in the market!,"Beautiful camera and also updated features for iPhone 15. Raghava Karthik , Hyderabad Feb, 2024",Positive,0.85,Positive,0.5994,POSITIVE,0.9997246861457825
5,Worth every penny,"Excellent product Anil Kumar , Chandigarh Oct, 2024",Positive,1.0,Positive,0.5719,POSITIVE,0.9998196959495544
5,Awesome,"Awsm NOOR ALAM , Rampurhat Jan, 2024",Neutral,0.0,Neutral,0.0,POSITIVE,0.854292631149292
5,Terrific purchase,"best phone ever Nitish Negi , New Delhi Mar, 2024",Positive,0.5681818181818181,Positive,0.6369,POSITIVE,0.999064028263092
5,Terrific purchase,"My Experience from January to till date was awesome, it gives you best performance in any features than other iPhones. Vikas Pathade , Nashik Apr, 2024",Positive,0.625,Positive,0.8519,POSITIVE,0.9997960925102234
5,Wonderful,"This is undoubtedly the best in the market! Feels premium and also the performance is at par excellence! A beast in terms of camera quality and battery backup! Utpal Mondal , Umarkote Sep, 2023",Positive,1.0,Positive,0.88,POSITIVE,0.9996695518493652
5,Perfect product!,"Nice Keshav Mishra , Noida Feb, 2024",Positive,0.6,Positive,0.4215,POSITIVE,0.9973195195198059
5,Simply awesome,"Nahid Siddique , Prayagraj Oct, 2024",Neutral,0.0,Neutral,0.0,POSITIVE,0.9228805899620056
5,Terrific purchase,"I brought it for my convocation ceremony Dr Kamlesh Kumar , Kolkata 4 months ago",Neutral,0.0,Neutral,0.0,POSITIVE,0.9971818923950195
5,Must buy!,"This phone are not only for show off, these are the real master peice for content creators and reels creators, All or good but camara will nailed it,the one and only negative is battery. Thats all thankyou Anbu natarajan S , Tiruchirappalli 6 months ago",Positive,0.11999999999999997,Negative,-0.6249,POSITIVE,0.8260558843612671
5,Wonderful,"Nice phone Satyam Singh , Hyderabad Sep, 2024",Positive,0.6,Positive,0.4215,POSITIVE,0.9700903296470642
5,Fabulous!,"Overall same Gulshan Ahmed , Silchar Jan, 2024",Neutral,0.0,Neutral,0.0,NEGATIVE,0.8343400359153748
5,Must buy!,"Very nice iPhone 15, very good quality, very nice display. Very nice camera, thanks. Santhosh Bachu , Hyderabad Jun, 2024",Positive,0.6900000000000001,Positive,0.9396,POSITIVE,0.9998598098754883
3,Just okay,"Design and performance is good. But somehow I felt the quality and standard is not the same as it used to be. It does heat up while charging and prolonged usage. This is unexpected and unacceptable. Also there are connectivity issues with Apple CarPlay. Mohammad Amir , Kakinada Nov, 2023",Positive,0.19999999999999998,Negative,-0.4678,NEGATIVE,0.9897274374961853
5,Simply awesome,"Its amazing mobile phone. Rahul Giri , New Delhi Jan, 2025",Positive,0.3681818181818182,Positive,0.5859,POSITIVE,0.9997898936271667
5,Just wow!,"Best purchase till date! Thank you Flipkart Flipkart Customer , New Delhi Oct, 2024",Positive,0.5681818181818181,Positive,0.7901,POSITIVE,0.999518632888794
5,Mind-blowing purchase,"Nice prodouct thank you flipkart PRAKASH MANDAL , Azamgarh Jan, 2024",Positive,0.6,Positive,0.6486,POSITIVE,0.9996261596679688
1,Hated it!,"I had bought this 11months back and now My front camera has started showing 2-3 green pink lines Sandeep Thakur , Jammu 5 months ago",Negative,-0.10000000000000002,Neutral,0.0,NEGATIVE,0.982637345790863
5,Worth every penny,"Camera 108 battery 107 performance 1010 Jedi khan Hamidkhani , Jhunjhunu Oct, 2024",Neutral,0.0,Neutral,0.0,POSITIVE,0.9016175270080566
5,Wonderful,"Flipkart Customer , Kancheepuram Dec, 2024",Neutral,0.0,Neutral,0.0,NEGATIVE,0.8290905356407166
5,Just wow!,"Far better than 15pro no finger print even with moisturize hands Biswadeep Roy , Durg Sep, 2023",Positive,0.3,Positive,0.1779,POSITIVE,0.9947553873062134
5,Brilliant,"I just loved it Thank you so much Jayanth K B , Hyderabad Oct, 2023",Positive,0.44999999999999996,Positive,0.7506,POSITIVE,0.999869704246521
4,Delightful,"I bought this in big billion days in Flipkart, overall the pho Ashbin paul Paul , Bengaluru 6 months ago",Neutral,0.0,Neutral,0.0,NEGATIVE,0.9565795063972473
5,Fabulous!,"Excellant Vijay Subhash Gavhane , Pimpri Chinchwad Oct, 2024",Neutral,0.0,Neutral,0.0,POSITIVE,0.995681643486023
4,Wonderful,"Well, there is a little bit of hitting issue there, not at charging but in general operations. From design perspective, dynamic island is horribly thick for a 6.1 screen. It could have been smarter if the look was a little bit slim. What stops apple to increase the battery capacity now a days is beyond explanation. The Chinese manufacturers has definitely done a phenomenal job in terms of both the battery and charging. Theres no trade Off there, its a success for them. In software, the comp... Pinaki Ray , Barasat Apr, 2024",Positive,0.019444444444444445,Positive,0.9042,NEGATIVE,0.9834024906158447
5,Best in the market!,"Good Vivek Singh , New Delhi Oct, 2024",Positive,0.41818181818181815,Positive,0.4404,POSITIVE,0.9998026490211487
5,Awesome,"EXCELLENT PHONE Danweer Mustakh , Vasai Virar Sep, 2024",Positive,1.0,Positive,0.6633,POSITIVE,0.9977680444717407
5,Terrific,"Vraj Patel , Padra Sep, 2023",Neutral,0.0,Neutral,0.0,POSITIVE,0.9252095818519592
5,Terrific,"This product is very good Vivek Gupta ji , Salempur Oct, 2023",Positive,0.9099999999999999,Positive,0.4927,POSITIVE,0.9997971653938293
5,Classy product,"Everything is good. Battery backup is hardly 6hrs will come while continuously usage. Camera is fantastic. In this iphone 60 hz refreshing rate is equals to 120hz refresh rate in android. Very light weight. Pentakota Pavan , Anakapalle Nov, 2023",Positive,0.3656666666666667,Positive,0.7579,POSITIVE,0.9984503984451294
5,Brilliant,"Awesome Flipkart Customer , Panchkula Jan, 2024",Positive,1.0,Positive,0.6249,POSITIVE,0.9996410608291626
1,Terrible product,"Battery backup is not at all good , Bengaluru Oct, 2024",Positive,0.7,Negative,-0.3412,NEGATIVE,0.9997795224189758
5,Great product,"Very nice work i phone 15 photos amazing nice camera phone Vikas Soglan , New Delhi Jan, 2025",Positive,0.5290909090909091,Positive,0.8746,POSITIVE,0.99969482421875
5,Just wow!,"Brilliant phone for the price! Anubhav Borah , Bokakhat Jan, 2024",Positive,1.0,Positive,0.6239,POSITIVE,0.9990041851997375
5,Excellent,"Camera is best quality vikash kumar , Hajipur Jun, 2024",Positive,1.0,Positive,0.6369,POSITIVE,0.9996154308319092
5,Excellent,"Mind-blowing I love it Everything is greattt Very good battery backup, best camera, very good design. Update after using for 1 week I legit have to charge my phone for 2times in a day else everything is great Flipkart Customer , Nayabazar May, 2024",Positive,0.8240000000000001,Positive,0.9632,POSITIVE,0.9996659755706787
1,Terrible product,"Very low battery capacity very worst product Flipkart Customer , Bengaluru Nov, 2024",Negative,-0.5,Negative,-0.7774,NEGATIVE,0.9998070597648621
5,Terrific,"been using the iPhone 15 model for a few months now, and Im thoroughly impressed. The battery life is excellent, lasting all day with heavy use. The display is bright and sharp, making everything from watching videos to browsing the web a pleasure. The security features, like Face ID, add an extra layer of confidence. definitely worth the investment for anyone looking for a high-quality smartphone. Avinandan Mondal , Fatehpur Oct, 2024",Positive,0.275,Positive,0.9764,POSITIVE,0.9997885823249817
5,Brilliant,"Its awesome mind blowing purchase shubham chaudhary , Kanpur Oct, 2024",Positive,1.0,Positive,0.6249,POSITIVE,0.9997991919517517
5,Wonderful,"perfect phone Amit Gharat , Navi Mumbai Jan, 2024",Positive,1.0,Positive,0.5719,POSITIVE,0.9953144788742065
5,Terrific,"This is an extraordinary mobile designed by the apple, its display, camera and overall performance is beyond the words praveenreddy komsani , Hyderabad Jan, 2024",Positive,0.16666666666666666,Neutral,0.0,POSITIVE,0.9991641044616699
3,Decent product,"Flipkart Customer , Nellikuppam Oct, 2023",Neutral,0.0,Neutral,0.0,NEGATIVE,0.8610616326332092
5,Awesome,"Awesome , excellent performance Shalendra Singh , Bengaluru Mar, 2024",Positive,1.0,Positive,0.8316,POSITIVE,0.9998737573623657
5,Excellent,"Value for Money Product... Tapas Chowdhury , Malda 6 months ago",Neutral,0.0,Positive,0.34,NEGATIVE,0.9503605961799622
5,Simply awesome,"Good one! Droonacharjya Chakraborty , Hailakandi 7 months ago",Positive,0.875,Positive,0.4926,POSITIVE,0.9996830224990845
5,Wonderful,"Nice Camera Quality Sourav Goswami , Gobindpur Jan, 2025",Positive,0.6,Positive,0.4215,POSITIVE,0.999620795249939
5,Mind-blowing purchase,"I am very happy to get my first iphone in my life this phone is dream for me, finnally dream complete,btw camera quality is outstanding I like everything about this i phone.. Somnath De , Khatra Jan, 2025",Positive,0.5833333333333334,Positive,0.9259,POSITIVE,0.999855637550354
5,Classy product,"Performance is very good Flipkart Customer , Gaya Nov, 2024",Positive,0.9099999999999999,Positive,0.4927,POSITIVE,0.9997914433479309
5,Simply awesome,"Loved it Dr Anita jadhav , Kalaburgi Sep, 2024",Positive,0.7,Positive,0.5994,POSITIVE,0.9996365308761597
5,Super!,"Beautiful PAPUN PATRA , Mayurbhanj District Dec, 2023",Positive,0.85,Positive,0.5994,POSITIVE,0.9995455145835876
5,Mind-blowing purchase,"Awesome As a first time ios user, I literally think its one of the best deal! Nonetheless as Android-flagship becoming more expensive these days, still ios doesnt match the fluidity provided by Android. One very promising Ive seen so far using iPhone is that battery last longer than i expected with high security. Its like pay per view authenticity one can appreciate using iPhone. If you can match the trend set in ios you may go for it but if you dont stick with your android. People m... John Fanai , Imphal Jun, 2024",Positive,0.28363636363636363,Positive,0.8604,POSITIVE,0.5814928412437439
5,Just wow!,"Bought 256gb green variant , new to ios IOS is very fluid and smooth Design is awesome, i took green its looking better in hand than other colours and dynmaic island adds to it. No heatings issues Perfromance is good Charges faster than pixel Camera and Video recording is very good Coming from pixel 7a where pixel is one of worst device out there having bad charging, worst battery backup even heats up in normal usage in our country. Ranjith kumar , Bangalore Jun, 2024",Positive,0.04081168831168831,Neutral,-0.0,POSITIVE,0.9767530560493469
5,Perfect product!,"Forget the phone, your delivery service was the one I loved the most. Thank you Flipkart Customer , Bengaluru Oct, 2024",Positive,0.6,Positive,0.6997,POSITIVE,0.9979169964790344
4,Value-for-money,"Mohamad Afroz , Kolkata 10 months ago",Neutral,0.0,Neutral,0.0,POSITIVE,0.932660698890686
5,Excellent,"Camera quality Superb Afzal Saifi , Gurgaon Apr, 2024",Positive,1.0,Positive,0.6249,POSITIVE,0.9996528625488281
4,Worth the money,"Not that much great and user friendly as i expected. Audio, Processor and Display are however its USP. Quiet costly for the features it brings Hemant Rai , Jabalpur Nov, 2024",Positive,0.26875,Negative,-0.1265,NEGATIVE,0.998449444770813
4,Very Good,"Flipkart Customer , Chennai Oct, 2024",Neutral,0.0,Neutral,0.0,POSITIVE,0.9180512428283691
3,Vishal Sangl3,"iPhones are just all about the brand. I hate them, but I got one for my wife because she loves them. She doesnt know anything about tech, so I could have gotten a better Android phone for the same price, but she only wants iPhones. , Mumbai Oct, 2024",Negative,-0.020000000000000007,Positive,0.8201,NEGATIVE,0.9946547746658325
5,Best in the market!,"All over good phone at reasonable price Rohit Manhas , Chennai Jan, 2025",Positive,0.44999999999999996,Positive,0.4404,NEGATIVE,0.9602076411247253
4,Worth the money,"Gaurav Bisht , Haldwani Oct, 2024",Neutral,0.0,Neutral,0.0,POSITIVE,0.9674162864685059
5,Just wow!,"Just take it without asking anyone, Sumit samal , Malkangiri Jan, 2024",Neutral,0.0,Neutral,0.0,NEGATIVE,0.9832103252410889
5,Mind-blowing purchase,"Awesome phone, Camera is excellent Battery backup is superb just like an Android phone Performance is brilliant I phone 15 is best phone Puspak Sen Giri , Khordha District Jan, 2024",Positive,0.9800000000000001,Positive,0.9732,POSITIVE,0.9994726777076721
5,Highly recommended,"Nice phone . Flipkart Customer , Pune District Jan, 2024",Positive,0.6,Positive,0.4215,POSITIVE,0.9903045296669006
5,Wonderful,"48MP Camera With 2x Zoom. Dynamic Island. USB-C Port. Superb Design and Premium Build. Only 60Hz Display Refresh Rate. Slow Charging. No Action Button. No Always-on Display. Rating Camera - 4.55 Battery - 45 Performance - 4.55 Charging - 45 Display - 45 Design and Build - 4.55 Sound - 45 Software - 4.55 Value For Money - 45 Overall Experience - 4.55 Hit Like Button If This Review Really Helps You. Arman Ali , Bettiah Oct, 2023",Positive,0.15624999999999997,Positive,0.8777,NEGATIVE,0.9933648109436035
5,Worth every penny,"Best phone Flipkart Customer , Pune Jan, 2024",Positive,1.0,Positive,0.6369,POSITIVE,0.998798131942749
3,Does the job,"Phone is good just two issue refresh rate of 60hertz and USB 2.0 at this price range is not acceptable atleast 90hertz and USB 3.1 Pragya Aggarwal , Hisar Feb, 2024",Positive,0.7,Positive,0.2354,NEGATIVE,0.942145586013794
4,Good quality product,"The phone is pretty good in terms of camera. However, those who have used 120hz premium display phones will find the display experience to be bad Zeyarul Sk , Birbhum District Oct, 2024",Positive,0.08333333333333337,Positive,0.3818,NEGATIVE,0.9909918308258057
4,Delightful,"Satisfied Prakash M , Chennai Sep, 2024",Positive,0.5,Positive,0.4215,POSITIVE,0.9784786701202393
4,Worth the money,"Overall good Narasmhamvenkata Bikkavilli , Anakapalle Mar, 2024",Positive,0.35,Positive,0.4404,POSITIVE,0.9996429681777954
4,Really Nice,"Photo Quality is Excellent But Battery performance and Heat issue Sunil Kumar Meena , Jhalawar Mar, 2024",Positive,1.0,Positive,0.3291,POSITIVE,0.9975156784057617
5,Fabulous! its an iphone right......,"Awesome Device Sourabh Das , Udupi Jan, 2024",Positive,1.0,Positive,0.6249,POSITIVE,0.9990237951278687
5,Mind-blowing purchase,"Everything is fine but its heating while using phone Girish Pal , Noida Sep, 2024",Positive,0.4166666666666667,Positive,0.1027,NEGATIVE,0.9205349087715149
5,Awesome,"Amazing product with Amazing Price .... Akshay Kadam , Pimpri Chinchwad Sep, 2024",Positive,0.6000000000000001,Positive,0.8225,POSITIVE,0.999810516834259
3,Does the job,"Battery drains very quickly, rest okay as per price. JYOTIRMOY DAN ROY , Margherita Oct, 2024",Positive,0.4666666666666667,Positive,0.2878,NEGATIVE,0.9644412994384766
5,Brilliant,"Delivery was exceptionally speedy and with superior quality....great Flipkart Customer , Guntur Oct, 2024",Positive,0.6833333333333333,Positive,0.5423,POSITIVE,0.9995784163475037
4,Delightful,"Very nice camera I love it Prince Yadav , Azamgarh Feb, 2024",Positive,0.64,Positive,0.8204,POSITIVE,0.9998655319213867
5,Awesome,"Manish Parihar , Mumbai Apr, 2024",Neutral,0.0,Neutral,0.0,POSITIVE,0.9893954396247864
5,Simply awesome,"Awesome Ruhul Islam , Anand Nagar Jun, 2024",Positive,1.0,Positive,0.6249,POSITIVE,0.9990015625953674
4,Very Good,"Awesome super sandeep n , Hyderabad Oct, 2023",Positive,0.6666666666666666,Positive,0.8402,POSITIVE,0.9997679591178894
5,Great product,"Overall Beast Performance 1010 Just Go For It Krupansh Patel , Valsad District Oct, 2023",Neutral,0.0,Neutral,0.0,POSITIVE,0.9924705028533936
